x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2028062,53.517652,-6.66996E+17,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.2295393,53.4412017,1.0981E+18,57,1,0,0,0,0.25,0.25,0.5,1,2
-2.2266099,53.4564878,6.18481E+18,169,0,1,3,0,1,2,1.414213562,2,1.414213562
-2.2266578,53.4654762,7.65345E+18,19,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2266674,53.4672739,2.63485E+18,129,2,1,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.226677,53.4690715,8.01163E+18,46,3,0,0,0,0.75,2.25,1.5,3,2
-2.226869,53.505025,4.14001E+18,42,0,1,0,0,0.25,0.25,0.5,1,2
-2.2295781,53.4483925,-1.48235E+18,8,0,0,0,1,0.25,0.25,0.5,1,2
-2.2295927,53.451089,-8.88172E+18,248,1,2,4,4,2.75,2.25,1.5,0.818181818,0.545454545
-2.2295975,53.4519878,-7.75392E+18,90,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2296509,53.4618751,1.15782E+18,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.2296946,53.4699646,2.52941E+18,54,1,0,0,0,0.25,0.25,0.5,1,2
-2.2297092,53.4726611,-3.37144E+18,66,0,1,0,0,0.25,0.25,0.5,1,2
-2.2298794,53.5041204,7.53373E+18,56,0,0,1,0,0.25,0.25,0.5,1,2
-2.2010936,53.4745105,-1.12078E+18,94,1,1,1,3,1.5,1,1,0.666666667,0.666666667
-2.2012682,53.5113628,-6.35567E+18,115,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2249945,53.4358173,6.28717E+18,114,0,1,0,0,0.25,0.25,0.5,1,2
-2.2250801,53.4519964,-1.65523E+18,126,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2251087,53.4573895,4.05542E+18,152,3,2,2,5,3,2,1.414213562,0.666666667,0.471404521
-2.2251134,53.4582883,4.2264E+18,266,5,6,4,1,4,4.666666667,2.160246899,1.166666667,0.540061725
-2.2255094,53.5328916,-8.13967E+18,94,0,0,0,1,0.25,0.25,0.5,1,2
-2.2281737,53.467271,-5.76484E+18,70,1,2,0,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2281834,53.4690687,-3.7346E+18,84,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2281979,53.4717652,4.74496E+18,12,0,0,0,1,0.25,0.25,0.5,1,2
-2.2282123,53.4744617,-8.12461E+18,342,2,2,1,3,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2283815,53.5059209,-1.30659E+18,40,0,0,1,0,0.25,0.25,0.5,1,2
-2.2235696,53.4511004,3.50395E+18,16,1,0,0,0,0.25,0.25,0.5,1,2
-2.2235791,53.4528981,2.2416E+18,55,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2235838,53.453797,2.99354E+18,114,0,0,0,1,0.25,0.25,0.5,1,2
-2.2236405,53.464583,-6.18871E+18,21,0,0,1,0,0.25,0.25,0.5,1,2
-2.2236594,53.4681784,7.73187E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.2237399,53.4834586,-3.22205E+18,50,0,1,0,0,0.25,0.25,0.5,1,2
-2.2265141,53.438511,4.59579E+17,23,1,0,0,0,0.25,0.25,0.5,1,2
-2.2266626,53.466375,-2.54818E+17,139,0,0,1,0,0.25,0.25,0.5,1,2
-2.2269555,53.5212039,6.60754E+18,5,1,0,0,0,0.25,0.25,0.5,1,2
-2.199549,53.4664234,4.00279E+18,100,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1997519,53.5095676,4.6685E+18,176,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1997815,53.5158594,9.02192E+18,64,0,0,1,0,0.25,0.25,0.5,1,2
-2.1998747,53.5356337,-9.11513E+18,29,0,0,0,1,0.25,0.25,0.5,1,2
-2.0866945,53.5249836,-1.36838E+18,74,0,0,0,1,0.25,0.25,0.5,1,2
-2.2221249,53.4627882,4.83223E+18,12,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2222612,53.4888545,4.51809E+18,166,0,0,1,0,0.25,0.25,0.5,1,2
-2.2222753,53.491551,-5.20257E+18,38,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1982734,53.515862,7.62482E+18,66,2,0,0,0,0.5,1,1,2,2
-2.2205115,53.4421176,-4.39934E+18,141,0,1,0,0,0.25,0.25,0.5,1,2
-2.2205627,53.4520049,9.72622E+15,87,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2205814,53.4556002,-4.53141E+18,143,1,1,3,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.220628,53.4645886,-7.08349E+18,132,1,3,4,1,2.25,2.25,1.5,1,0.666666667
-2.2207261,53.4834642,7.95389E+18,86,0,0,0,3,0.75,2.25,1.5,3,2
-2.1965364,53.4664284,-1.3638E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.1966237,53.4853041,5.49736E+18,179,1,0,3,0,1,2,1.414213562,2,1.414213562
-2.1966862,53.4987866,-3.87902E+18,66,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1968112,53.5257516,6.27225E+18,77,0,0,0,1,0.25,0.25,0.5,1,2
-2.2236263,53.4618865,-7.44762E+18,29,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2190616,53.4529065,-2.22333E+18,90,0,2,0,0,0.5,1,1,2,2
-2.2190801,53.4565019,7.92344E+18,31,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2190847,53.4574007,-7.4642E+18,68,0,0,0,2,0.5,1,1,2,2
-2.2191171,53.4636926,5.81445E+18,143,0,0,3,0,0.75,2.25,1.5,3,2
-2.2192006,53.4798717,-6.895E+18,384,1,1,3,1,1.5,1,1,0.666666667,0.666666667
-2.222139,53.4654847,-7.65241E+18,119,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2221813,53.4735742,4.78626E+18,7,0,0,0,1,0.25,0.25,0.5,1,2
-2.2205394,53.4475107,7.79747E+18,18,1,0,0,0,0.25,0.25,0.5,1,2
-2.2207027,53.4789701,3.33356E+18,291,1,5,1,2,2.25,3.583333333,1.892969449,1.592592593,0.841319755
-2.2207354,53.4852619,6.66877E+18,54,0,1,0,0,0.25,0.25,0.5,1,2
-2.2207681,53.4915538,-2.07332E+18,45,0,2,0,0,0.5,1,1,2,2
-2.2207728,53.4924526,-6.64732E+18,24,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2208149,53.5005421,-7.93064E+18,63,0,0,1,0,0.25,0.25,0.5,1,2
-2.1952407,53.5122716,7.96889E+18,127,0,1,0,0,0.25,0.25,0.5,1,2
-2.195278,53.5203611,6.31211E+18,96,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2174914,53.4403255,-1.18708E+18,130,0,0,0,1,0.25,0.25,0.5,1,2
-2.2175419,53.4502127,6.64475E+18,187,1,1,1,1,1,0,0,0,0
-2.2175465,53.4511116,-1.21614E+18,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.217703,53.4816721,5.28997E+17,236,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2177122,53.4834698,-8.4508E+18,29,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2189875,53.438525,5.05612E+18,68,0,0,0,1,0.25,0.25,0.5,1,2
-2.2191913,53.478074,-9.39459E+17,369,3,2,3,1,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.2192191,53.483467,6.84884E+18,72,0,3,0,0,0.75,2.25,1.5,3,2
-2.1934828,53.457445,6.29641E+18,217,0,0,0,1,0.25,0.25,0.5,1,2
-2.1937123,53.5077799,7.83722E+18,87,0,0,2,0,0.5,1,1,2,2
-2.1937369,53.5131729,8.38384E+18,163,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1938355,53.5347449,-4.19725E+18,66,0,0,1,0,0.25,0.25,0.5,1,2
-2.216219,53.486169,-8.07126E+18,87,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1920256,53.4682335,6.96891E+17,51,1,0,0,0,0.25,0.25,0.5,1,2
-2.1921882,53.504187,9.59331E+17,108,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1921923,53.5050858,1.63062E+18,76,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1922452,53.5167707,-4.82763E+17,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.2145305,53.4502182,6.83365E+18,18,0,0,0,1,0.25,0.25,0.5,1,2
-2.2145667,53.4574089,7.85458E+17,196,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2147893,53.5014519,4.42484E+18,102,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2148303,53.5095414,-3.73319E+18,99,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2148712,53.5176309,-5.25819E+18,149,1,0,0,0,0.25,0.25,0.5,1,2
-2.2175097,53.4439208,-1.66898E+18,420,0,0,2,0,0.5,1,1,2,2
-2.2175925,53.4601,7.87197E+18,200,1,4,2,2,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.2177307,53.4870651,1.25777E+18,36,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1905514,53.4754266,-3.91518E+18,58,0,0,1,0,0.25,0.25,0.5,1,2
-2.1908342,53.538345,2.22525E+18,51,1,0,0,0,0.25,0.25,0.5,1,2
-2.1908585,53.543738,7.43928E+18,62,0,0,1,0,0.25,0.25,0.5,1,2
-2.2130427,53.4538162,5.67611E+18,71,0,1,0,0,0.25,0.25,0.5,1,2
-2.2130652,53.4583104,1.30635E+18,155,0,0,2,0,0.5,1,1,2,2
-2.2130698,53.4592093,2.2396E+18,122,0,0,0,1,0.25,0.25,0.5,1,2
-2.2130833,53.4619058,5.69531E+18,11,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.213178,53.4807814,3.90726E+18,16,0,0,1,0,0.25,0.25,0.5,1,2
-2.2132682,53.4987581,-3.25716E+18,168,0,2,0,0,0.5,1,1,2,2
-2.213327,53.510443,6.19268E+18,66,0,0,1,0,0.25,0.25,0.5,1,2
-2.2160727,53.4574062,-8.93239E+18,183,2,0,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2161001,53.4627992,6.82301E+18,110,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.216274,53.496955,-7.15052E+18,73,0,0,2,0,0.5,1,1,2,2
-2.2163427,53.5104376,9.11823E+18,180,0,0,1,0,0.25,0.25,0.5,1,2
-2.2163794,53.5176282,-7.78578E+18,95,0,0,1,0,0.25,0.25,0.5,1,2
-2.2115905,53.464605,-8.67179E+18,38,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2117115,53.4888736,6.42444E+18,133,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2118101,53.508648,9.06688E+18,39,1,0,0,0,0.25,0.25,0.5,1,2
-2.1890168,53.4691371,4.49555E+18,90,0,0,0,1,0.25,0.25,0.5,1,2
-2.1890928,53.4862151,5.43033E+18,57,0,1,0,0,0.25,0.25,0.5,1,2
-2.1891329,53.4952034,-6.37229E+18,83,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1891609,53.5014953,-6.96378E+18,90,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145577,53.4556112,4.31482E+18,73,0,0,0,2,0.5,1,1,2,2
-2.2145622,53.4565101,2.10923E+18,160,1,1,1,1,1,0,0,0,0
-2.214594,53.462802,4.32795E+18,106,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2147211,53.4879694,8.54166E+18,66,0,0,2,0,0.5,1,1,2,2
-2.2147802,53.4996543,-7.56593E+18,69,0,0,1,0,0.25,0.25,0.5,1,2
-2.2100887,53.4655065,6.12196E+18,88,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1875461,53.4772291,5.96281E+18,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.1875818,53.4853186,1.99844E+18,192,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1876891,53.5095872,3.91E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.2131058,53.4664,-3.73747E+18,81,0,0,0,1,0.25,0.25,0.5,1,2
-2.2115413,53.4547178,-3.90879E+18,87,0,0,0,1,0.25,0.25,0.5,1,2
-2.2115995,53.4664027,-4.37536E+18,82,0,0,1,0,0.25,0.25,0.5,1,2
-2.2116577,53.4780876,-1.59589E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.211698,53.4861771,-2.55518E+18,52,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2119268,53.5320176,2.36423E+18,95,0,0,0,1,0.25,0.25,0.5,1,2
-2.208578,53.4646103,-2.27753E+18,19,0,0,1,0,0.25,0.25,0.5,1,2
-2.208631,53.4753964,7.28572E+18,48,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2087503,53.499665,-1.47135E+18,89,0,0,1,0,0.25,0.25,0.5,1,2
-2.2087989,53.5095521,-5.19757E+18,74,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1859882,53.4655465,-3.8914E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.1862563,53.5266674,-7.16087E+18,34,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1863274,53.5428463,4.15873E+18,57,0,1,0,0,0.25,0.25,0.5,1,2
-2.1845757,53.487121,4.98887E+18,103,0,1,0,0,0.25,0.25,0.5,1,2
-2.1846539,53.5050977,2.54969E+18,21,0,1,0,0,0.25,0.25,0.5,1,2
-2.1847831,53.5347592,-1.97334E+18,93,0,0,0,2,0.5,1,1,2,2
-2.2100266,53.4529227,7.77002E+18,96,0,1,0,0,0.25,0.25,0.5,1,2
-2.2100488,53.4574169,8.55908E+18,149,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.210191,53.4861798,-6.42029E+18,18,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2103068,53.5095495,8.86951E+18,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.2070105,53.4520292,-2.10068E+18,112,1,0,0,0,0.25,0.25,0.5,1,2
-2.2070149,53.452928,2.81269E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.2070324,53.4565234,3.31017E+18,174,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2070543,53.4610176,1.46124E+18,81,1,0,0,0,0.25,0.25,0.5,1,2
-2.2071331,53.4771967,6.91124E+18,82,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2071901,53.4888816,-2.02272E+18,69,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2071989,53.4906792,4.13624E+18,51,0,0,0,2,0.5,1,1,2,2
-2.1848223,53.5437475,7.8842E+18,33,0,0,1,0,0.25,0.25,0.5,1,2
-2.1848536,53.5509381,-1.91268E+18,153,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2072911,53.5095548,8.7306E+18,38,0,0,0,1,0.25,0.25,0.5,1,2
-2.2073086,53.5131501,5.73265E+18,104,1,0,0,0,0.25,0.25,0.5,1,2
-2.2073218,53.5158466,7.80013E+18,194,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2075418,53.560788,6.02065E+18,96,0,0,0,1,0.25,0.25,0.5,1,2
-2.1831035,53.4952128,-8.91667E+18,92,0,1,0,0,0.25,0.25,0.5,1,2
-2.1831384,53.5033024,9.22221E+18,102,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.1832704,53.5338627,4.12513E+18,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.2085869,53.466408,6.99025E+18,69,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2086928,53.4879801,3.71844E+18,11,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2086972,53.4888789,-7.93285E+17,73,0,0,0,1,0.25,0.25,0.5,1,2
-2.2087547,53.5005638,2.25336E+18,92,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2087945,53.5086533,-8.41597E+18,185,0,0,1,0,0.25,0.25,0.5,1,2
-2.2055395,53.4592225,-7.44536E+18,143,0,2,0,0,0.5,1,1,2,2
-2.2055525,53.461919,7.56786E+18,133,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2057832,53.5095574,-7.44553E+18,55,0,0,0,1,0.25,0.25,0.5,1,2
-2.1815308,53.4799349,8.03784E+17,62,0,0,2,0,0.5,1,1,2,2
-2.1815577,53.4862268,-5.5407E+18,89,3,0,0,0,0.75,2.25,1.5,3,2
-2.1816077,53.4979117,4.82745E+18,99,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1817039,53.5203825,4.34054E+18,67,2,0,0,0,0.5,1,1,2,2
-2.1817579,53.5329662,-7.92959E+18,28,0,1,0,0,0.25,0.25,0.5,1,2
-2.1817656,53.5347638,1.35892E+18,78,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2071288,53.4762978,2.70453E+18,69,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2071375,53.4780955,1.7384E+18,104,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2071463,53.4798932,5.87752E+17,57,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2073174,53.5149478,4.0397E+18,174,0,0,2,0,0.5,1,1,2,2
-2.2040809,53.4691123,6.92986E+18,60,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2041068,53.4745054,9.13201E+18,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.204375,53.5302331,3.77782E+18,84,0,0,1,0,0.25,0.25,0.5,1,2
-2.1802072,53.5230813,8.36823E+18,58,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1803602,53.5590345,3.99724E+18,61,0,0,0,1,0.25,0.25,0.5,1,2
-2.2055569,53.4628179,-6.38961E+18,159,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2055612,53.4637167,-4.47047E+17,122,0,0,1,0,0.25,0.25,0.5,1,2
-2.2055873,53.4691097,3.93477E+18,113,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2055916,53.4700086,-8.07836E+18,107,0,0,2,0,0.5,1,1,2,2
-2.2057353,53.4996702,1.13786E+18,32,0,0,0,1,0.25,0.25,0.5,1,2
-2.2058181,53.516748,-7.20274E+18,83,0,1,0,0,0.25,0.25,0.5,1,2
-2.2059098,53.5356235,3.94448E+18,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.2024974,53.4529358,5.64991E+18,178,0,1,0,0,0.25,0.25,0.5,1,2
-2.2025145,53.4565311,-5.69448E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.2026302,53.4807998,-7.09796E+18,135,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2027718,53.5104614,3.15916E+18,134,1,0,0,0,0.25,0.25,0.5,1,2
-2.2040075,53.453832,1.43412E+18,157,0,0,1,0,0.25,0.25,0.5,1,2
-2.2040205,53.4565286,9.13793E+18,192,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2042624,53.5068635,-5.91419E+18,12,0,1,0,0,0.25,0.25,0.5,1,2
-2.2042797,53.5104588,7.62482E+18,128,0,0,2,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2012853,53.5149581,-8.48137E+18,120,1,0,0,0,0.25,0.25,0.5,1,2
-2.178574,53.493422,-8.05535E+18,11,1,0,0,0,0.25,0.25,0.5,1,2
-2.1785891,53.4970174,-7.09917E+18,89,0,0,1,0,0.25,0.25,0.5,1,2
-2.2024503,53.4430485,2.3832E+18,43,1,0,0,0,0.25,0.25,0.5,1,2
-2.1994309,53.4412559,1.63827E+18,103,0,1,0,0,0.25,0.25,0.5,1,2
-2.1996081,53.4790072,1.05208E+18,121,0,0,1,0,0.25,0.25,0.5,1,2
-2.1996926,53.4969839,2.95936E+17,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.2027547,53.506866,-1.53869E+18,132,2,0,0,0,0.5,1,1,2,2
-2.1769543,53.4664591,4.20138E+18,16,0,0,1,0,0.25,0.25,0.5,1,2
-2.1999765,53.5572056,4.79555E+18,65,0,0,0,1,0.25,0.25,0.5,1,2
-2.1755185,53.4835393,4.35909E+18,89,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1755594,53.4934265,-3.73749E+18,182,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1755892,53.5006172,-5.78572E+18,99,1,1,0,4,1.5,3,1.732050808,2,1.154700538
-2.1755929,53.501516,8.84201E+16,38,0,1,0,0,0.25,0.25,0.5,1,2
-2.1756487,53.5149986,5.05271E+18,74,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2010255,53.460129,-9.20427E+18,70,0,1,0,0,0.25,0.25,0.5,1,2
-2.2011276,53.4817012,-1.59462E+18,12,0,0,0,1,0.25,0.25,0.5,1,2
-2.2012469,53.5068686,1.4563E+18,153,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2012512,53.5077674,-5.76959E+18,193,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1997646,53.5122641,7.86744E+18,90,1,0,0,0,0.25,0.25,0.5,1,2
-2.1999171,53.544622,5.75153E+17,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.1741776,53.5239891,1.68177E+18,81,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.174281,53.5491564,2.4301E+16,88,1,0,0,0,0.25,0.25,0.5,1,2
-2.196499,53.4583389,2.47336E+18,172,0,0,0,1,0.25,0.25,0.5,1,2
-2.1967403,53.5104715,-1.1884E+18,58,0,1,0,0,0.25,0.25,0.5,1,2
-2.1967612,53.5149656,-3.29045E+18,91,0,0,0,1,0.25,0.25,0.5,1,2
-2.1951167,53.4853065,-3.57794E+18,220,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1980846,53.4754144,-5.11051E+18,94,0,0,1,0,0.25,0.25,0.5,1,2
-2.1981097,53.4808074,1.715E+18,56,0,0,0,1,0.25,0.25,0.5,1,2
-2.1981936,53.4987841,-9.35184E+16,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.1983449,53.5311421,-4.3341E+18,102,1,0,0,0,0.25,0.25,0.5,1,2
-2.1725485,53.4943297,2.88109E+16,118,0,0,0,1,0.25,0.25,0.5,1,2
-2.1725924,53.5051158,-1.49029E+18,26,0,2,0,0,0.5,1,1,2,2
-2.1726582,53.5212948,4.30494E+18,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.1727828,53.551855,2.81105E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.1965322,53.4655296,-5.99573E+18,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.1965447,53.4682261,2.80174E+18,72,0,0,0,2,0.5,1,1,2,2
-2.1967654,53.5158645,8.59347E+18,75,0,0,2,0,0.5,1,1,2,2
-2.1967695,53.5167633,-9.91093E+17,63,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1968029,53.5239539,-5.32581E+18,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.1952159,53.5068786,4.01455E+18,60,1,0,0,0,0.25,0.25,0.5,1,2
-2.1952283,53.5095751,2.38982E+18,90,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1952449,53.5131704,3.06868E+18,194,0,0,1,0,0.25,0.25,0.5,1,2
-2.1934992,53.4610403,-1.36253E+18,106,0,1,0,0,0.25,0.25,0.5,1,2
-2.1935647,53.4754218,-6.7574E+18,58,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.193618,53.4871067,2.79709E+18,4,1,0,0,0,0.25,0.25,0.5,1,2
-2.1937246,53.5104764,2.26035E+18,140,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1937739,53.5212624,-1.22571E+18,120,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.1938314,53.533846,6.36435E+18,65,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1922086,53.5086812,6.50751E+18,147,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1922167,53.5104788,-7.93555E+17,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.1923227,53.5338485,3.96617E+18,27,0,0,1,0,0.25,0.25,0.5,1,2
-2.1696309,53.5186026,-8.21639E+18,94,2,0,0,0,0.5,1,1,2,2
-2.1696453,53.5221979,1.51547E+18,99,0,1,0,0,0.25,0.25,0.5,1,2
-2.1697425,53.5464664,6.77565E+18,93,0,0,0,1,0.25,0.25,0.5,1,2
-2.1923268,53.5347473,5.85916E+18,28,0,0,1,0,0.25,0.25,0.5,1,2
-2.1950672,53.4745205,3.88491E+18,22,0,1,0,0,0.25,0.25,0.5,1,2
-2.195092,53.4799135,7.84879E+18,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.1952366,53.5113728,-4.35267E+18,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.1952656,53.5176646,2.48813E+18,68,0,0,1,0,0.25,0.25,0.5,1,2
-2.1953277,53.5311471,-2.49618E+18,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.1907331,53.5158742,8.47029E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.1936139,53.4862078,8.31271E+17,109,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1937164,53.5086787,-5.4012E+18,215,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1937328,53.5122741,8.18611E+18,134,0,2,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.193778,53.5221612,-8.61423E+18,108,1,0,0,0,0.25,0.25,0.5,1,2
-2.1890128,53.4682383,-7.16776E+18,112,0,0,0,1,0.25,0.25,0.5,1,2
-2.1890208,53.470036,-1.37545E+18,15,1,0,0,0,0.25,0.25,0.5,1,2
-2.1890888,53.4853162,4.0369E+18,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.1891889,53.5077871,5.69683E+18,117,0,1,0,0,0.25,0.25,0.5,1,2
-2.189197,53.5095848,-5.30594E+17,147,0,4,1,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.1892611,53.5239661,2.92763E+18,90,0,0,0,1,0.25,0.25,0.5,1,2
-2.1893374,53.5410439,5.98123E+18,62,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1679377,53.4718652,-5.90184E+18,93,0,0,0,1,0.25,0.25,0.5,1,2
-2.1681156,53.5168071,2.16882E+18,39,0,0,1,0,0.25,0.25,0.5,1,2
-2.1920296,53.4691323,4.3228E+18,66,0,0,0,1,0.25,0.25,0.5,1,2
